0,0.19368236449082385
1,0.6881985819277244
2,0.2422417590146179
3,0.8730564383673358
4,0.9524873637391826
5,0.9054946101404328
6,0.8111644981905763
7,0.3094341073872261
8,0.677775547822736
9,0.45722167555481336
10,0.8914060026320215
11,0.6382556504860993
12,0.9567420225089713
13,0.7204349251720902
14,0.5384814246028957
15,0.8192321182184517
16,0.801475113042655
17,0.8318234702429619
18,0.9051956216825335
19,0.9475526341221788
20,0.5320493767780737
21,0.8463756596146862
22,0.7908424841266202
23,0.17779658590052122
24,0.23456172482336463
25,0.2434633280917611
26,0.36985695613768155
27,0.30574847968002505
28,0.4884197969713322
29,0.40624479434127375
30,0.8091318998031165
31,0.7658429696969627
32,0.9511072296995992
33,0.93050933280027
34,0.9159194025138934
35,0.19571703979454808
36,0.06764281836218036
37,0.3446212515095877
38,0.5094729690122421
39,0.4285281838002597
40,0.8217399391758561
41,0.9650709733783768
42,0.9277038105495
43,0.9261480652795161
44,0.8795346766617429
45,0.10945331534676517
46,0.9850811911536902
47,0.25560661832304954
48,0.5416091889129498
49,0.5412848232720578
50,0.9749366640501455
51,0.89433133283205
52,0.711538143980018
53,0.8208405390082576
54,0.8516112437906274
55,0.6544293163099344
56,0.8053093739395779
57,0.4148234670539545
58,0.5064475421433727
59,0.27767947777354046
60,0.9106642376638798
61,0.31693846727694025
62,0.8736745786845229
63,0.6085431212309199
64,0.8070174311973937
65,0.9249080424578942
66,0.6774932744711545
67,0.7269126763685239
68,0.6367406843117288
69,0.8718341435576367
70,0.31383816854268165
71,0.32656013573482195
72,0.8966300950794335
73,0.2031287532282116
74,0.6559758090854468
75,0.6580355524631742
76,0.6782109874820759
77,0.8396362193589523
78,0.2954621865214114
79,0.8506125375773691
80,0.9230342185231875
81,0.13116012153856946
82,0.425254727612691
83,0.6766631139390079
84,0.4319056097263494
85,0.7182113252809114
86,0.9647431129511099
87,0.9519900920244193
88,0.47931380005922253
89,0.4708883722107498
90,0.8132211393708679
91,0.9473594929206315
92,0.10068849212463618
93,0.24660993179198548
94,0.776308793556972
95,0.6183737256128261
96,0.9605919305812542
97,0.843135633888647
98,0.7202772789127937
99,0.21011097747507135
100,0.9498462452316059
101,0.9352540971581813
102,0.9406344001626354
103,0.19953207873445128
104,0.7768860296506686
105,0.4547420294767682
106,0.9725625273339755
107,0.6459918965937953
108,0.4685664338005217
109,0.9552340684596053
110,0.5941969965680994
111,0.8016065189126739
112,0.4314760802574537
113,0.9243186403043497
114,0.7674210304769072
115,0.6235705899372218
116,0.45491990647351627
117,0.6268438583656383
118,0.7364767112899406
119,0.8433253936027554
120,0.4624869219431115
121,0.7997371032933748
122,0.28100728592899127
123,0.6589963846074981
124,0.9649314238929548
125,0.21017652863725184
126,0.5348978107586123
127,0.874299029209454
128,0.7202479027429572
129,0.8411276038336456
130,0.7413696236296166
131,0.781878854112797
132,0.5953652740820462
133,0.6494981759253509
134,0.7817316164375268
135,0.6286287348329328
136,0.31241626699978403
137,0.5737548268405748
138,0.7794316216770828
139,0.5287529797267738
140,0.12197742629572302
141,0.8304238724086913
142,0.7410153015253697
143,0.8443507511627575
144,0.8987202017871487
145,0.8982873019534383
146,0.7955905775732212
147,0.6403852085786412
148,0.6554741567179245
149,0.3773258112489774
150,0.5941859091292898
151,0.1774693301410478
152,0.8879560595874003
153,0.49783075428411877
154,0.8175137507765445
155,0.6961184785945946
156,0.9593521420922178
157,0.2733649060309456
158,0.8484840436742151
159,0.5351467132069208
160,0.11222606332220621
161,0.5891597037186769
162,0.8595694909571451
163,0.7736337617642208
164,0.977945617652852
165,0.7561925525184153
166,0.9346046588569589
167,0.7618306018945942
168,0.4222605142482247
169,0.6335469396774458
170,0.9844084023291897
171,0.6864908693069501
172,0.9627353122061858
173,0.7304962202344746
174,0.3476896660677571
175,0.6464399253315702
176,0.8686704058751913
177,0.4789339822698985
178,0.6021584786117931
179,0.7660259744638113
180,0.7923035591918076
181,0.657683552631169
182,0.6608945654999382
183,0.9479274516331148
184,0.8353209648480088
185,0.9175904208013014
186,0.44263077497530506
187,0.6478694367751056
188,0.801272349501978
189,0.6437628169363953
190,0.352522289455856
191,0.9169582104646866
192,0.41597579979490434
193,0.45742300546912096
194,0.4552149758387215
195,0.8344101371724193
196,0.9158815240792153
197,0.48143020481904153
198,0.5330586769923824
199,0.88187868355652
200,0.7441394240082971
201,0.27728639276164113
202,0.4639890532696246
203,0.7012407924665468
204,0.8277055710084709
205,0.9663831622029209
206,0.5648701908604962
207,0.29237082468142434
208,0.32981370268275645
209,0.5399378450783098
210,0.945196440039979
211,0.9359374583838506
212,0.9017540793737845
213,0.488560495290921
214,0.9761439290157968
215,0.7771348418534016
216,0.057315745610833135
217,0.665944918891802
218,0.392290464109694
219,0.8763442416255739
220,0.6936688001781421
221,0.7563484628105559
222,0.46136181316369995
223,0.7670591720587471
224,0.833620126638953
225,0.9112352458092773
226,0.17871390235840426
227,0.8784061546044731
228,0.825957974097343
229,0.560946112347274
230,0.4954600658518505
231,0.922717324580428
232,0.9276208683861714
